  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -5.000  -0.1765   0.02743   0.02138  -0.0943  0.9267  0.0603  -2.1947   0.0000   0.0000   0.0000  -0.2987
  -4.500  -0.1051   0.02240   0.01564  -0.0975  0.9201  0.0596  -2.0393   0.0000   0.0000   0.0000  -0.6994
  -4.000  -0.0513   0.01889   0.01163  -0.0965  0.9048  0.0618  -1.9481   0.0000   0.0000   0.0000  -1.6706
  -3.500   0.0092   0.01689   0.00945  -0.0963  0.8917  0.0672  -1.7895   0.0000   0.0000   0.0000  10.9632
  -3.000   0.0757   0.01545   0.00789  -0.0967  0.8801  0.0734  -1.5888   0.0000   0.0000   0.0000   1.5463
  -2.500   0.1317   0.01441   0.00675  -0.0952  0.8618  0.0821  -1.3988   0.0000   0.0000   0.0000   0.9810
  -2.000   0.1857   0.01310   0.00560  -0.0935  0.8434  0.1302  -1.2346   0.0000   0.0000   0.0000   0.7579
  -1.500   0.2391   0.01197   0.00511  -0.0921  0.8237  0.3199  -1.0389   0.0000   0.0000   0.0000   0.6373
  -1.000   0.2887   0.01092   0.00486  -0.0899  0.8043  0.5475  -0.8454   0.0000   0.0000   0.0000   0.5619
  -0.500   0.3462   0.01006   0.00498  -0.0872  0.7864  0.9090  -0.7235   0.0000   0.0000   0.0000   0.5015
   0.000   0.4643   0.00996   0.00465  -0.0985  0.7664  1.0000  -0.8151   0.0000   0.0000   0.0000   0.4607
   0.500   0.5158   0.01002   0.00448  -0.0967  0.7449  1.0000  -0.8671   0.0000   0.0000   0.0000   0.4355
   1.000   0.5679   0.01013   0.00438  -0.0949  0.7225  1.0000  -0.9199   0.0000   0.0000   0.0000   0.4146
   1.500   0.6191   0.01028   0.00434  -0.0930  0.6974  1.0000  -0.9754   0.0000   0.0000   0.0000   0.3971
   2.000   0.6692   0.01045   0.00438  -0.0908  0.6689  1.0000  -1.0320   0.0000   0.0000   0.0000   0.3820
   2.500   0.7207   0.01068   0.00441  -0.0887  0.6400  1.0000  -1.0902   0.0000   0.0000   0.0000   0.3690
   3.000   0.7701   0.01095   0.00456  -0.0864  0.6043  1.0000  -1.1499   0.0000   0.0000   0.0000   0.3575
   3.500   0.8187   0.01134   0.00475  -0.0838  0.5623  1.0000  -1.2373   0.0000   0.0000   0.0000   0.3472
   4.000   0.8661   0.01188   0.00508  -0.0812  0.5173  1.0000  -1.3558   0.0000   0.0000   0.0000   0.3381
   4.500   0.9132   0.01256   0.00555  -0.0786  0.4746  1.0000  -1.4788   0.0000   0.0000   0.0000   0.3299
   5.000   0.9601   0.01331   0.00611  -0.0761  0.4375  1.0000  -1.6151   0.0000   0.0000   0.0000   0.3225
   5.500   1.0077   0.01405   0.00674  -0.0738  0.4065  1.0000  -1.7558   0.0000   0.0000   0.0000   0.3159
   6.000   1.0555   0.01489   0.00746  -0.0715  0.3817  1.0000  -1.8999   0.0000   0.0000   0.0000   0.3098
   6.500   1.1038   0.01577   0.00828  -0.0694  0.3602  1.0000  -2.0477   0.0000   0.0000   0.0000   0.3043
   7.000   1.1516   0.01666   0.00923  -0.0671  0.3401  1.0000  -2.2129   0.0000   0.0000   0.0000   0.2991
   7.500   1.1962   0.01751   0.01019  -0.0643  0.3180  1.0000  -2.4303   0.0000   0.0000   0.0000   0.2940
   8.000   1.2346   0.01831   0.01112  -0.0605  0.2888  1.0000  -2.7765   0.0000   0.0000   0.0000   0.2885
   8.500   1.2660   0.01923   0.01213  -0.0557  0.2540  1.0000  -3.1305   0.0000   0.0000   0.0000   0.2827
   9.000   1.2922   0.02051   0.01341  -0.0504  0.2104  1.0000  -3.4800   0.0000   0.0000   0.0000   0.2770
   9.500   1.3100   0.02264   0.01540  -0.0449  0.1671  1.0000  -3.8185   0.0000   0.0000   0.0000   0.2715
  10.000   1.3244   0.02534   0.01805  -0.0397  0.1402  1.0000  -4.1450   0.0000   0.0000   0.0000   0.2664
  10.500   1.3419   0.02812   0.02090  -0.0356  0.1185  1.0000  -4.4929   0.0000   0.0000   0.0000   0.2621
  11.000   1.3559   0.03139   0.02427  -0.0319  0.1000  1.0000  -4.8218   0.0000   0.0000   0.0000   0.2582
  11.500   1.3673   0.03519   0.02829  -0.0288  0.0803  1.0000  -5.1215   0.0000   0.0000   0.0000   0.2548
  12.000   1.3715   0.03999   0.03323  -0.0262  0.0524  1.0000  -5.3570   0.0000   0.0000   0.0000   0.2518
  12.500   1.3591   0.04674   0.04004  -0.0243  0.0379  1.0000  -5.5278   0.0000   0.0000   0.0000   0.2496
  13.000   1.3441   0.05436   0.04786  -0.0236  0.0320  1.0000  -5.6755   0.0000   0.0000   0.0000   0.2483
  13.500   1.3237   0.06333   0.05707  -0.0243  0.0293  1.0000  -5.7699   0.0000   0.0000   0.0000   0.2481
  14.000   1.3050   0.07259   0.06664  -0.0258  0.0279  1.0000  -5.8602   0.0000   0.0000   0.0000   0.2485
  14.500   1.2860   0.08234   0.07668  -0.0279  0.0268  1.0000  -5.9304   0.0000   0.0000   0.0000   0.2494
  15.000   1.2683   0.09214   0.08674  -0.0303  0.0258  1.0000  -5.9931   0.0000   0.0000   0.0000   0.2506
  15.500   1.2523   0.10200   0.09685  -0.0330  0.0250  1.0000  -6.0483   0.0000   0.0000   0.0000   0.2521
  16.000   1.2365   0.11209   0.10721  -0.0363  0.0242  1.0000  -6.0855   0.0000   0.0000   0.0000   0.2542
  16.500   1.2191   0.12292   0.11830  -0.0406  0.0235  1.0000  -6.0860   0.0000   0.0000   0.0000   0.2572
  17.000   1.1998   0.13465   0.13029  -0.0460  0.0229  1.0000  -6.0370   0.0000   0.0000   0.0000   0.2614
  17.500   1.1771   0.14766   0.14358  -0.0529  0.0225  1.0000  -5.9111   0.0000   0.0000   0.0000   0.2672
  18.000   1.1493   0.16293   0.15913  -0.0619  0.0224  1.0000  -5.6575   0.0000   0.0000   0.0000   0.2755
  18.500   1.0487   0.20258   0.19914  -0.0858  0.0259  1.0000  -3.9479   0.0000   0.0000   0.0000   0.3049
  19.000   1.0324   0.22227   0.21875  -0.0963  0.0266  1.0000  -3.3027   0.0000   0.0000   0.0000   0.3164
  19.500   1.0358   0.23554   0.23199  -0.1035  0.0267  1.0000  -3.0236   0.0000   0.0000   0.0000   0.3225
