  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -5.000  -0.1593   0.02339   0.02047  -0.1181  0.7592  0.0289  -3.0085   0.0000   0.0000   0.0000  -0.5110
  -4.500  -0.1211   0.01698   0.01330  -0.1173  0.7397  0.0292  -2.9712   0.0000   0.0000   0.0000  -0.7427
  -4.000  -0.0654   0.01300   0.00859  -0.1147  0.7218  0.0290  -2.8900   0.0000   0.0000   0.0000  -1.5422
  -3.500   0.0014   0.01084   0.00591  -0.1119  0.7034  0.0291  -2.6672   0.0000   0.0000   0.0000  79.1984
  -3.000   0.0719   0.00966   0.00439  -0.1095  0.6824  0.0296  -2.3697   0.0000   0.0000   0.0000   1.7954
  -2.500   0.1418   0.00873   0.00317  -0.1072  0.6598  0.0321  -2.0790   0.0000   0.0000   0.0000   1.0148
  -2.000   0.2143   0.00828   0.00256  -0.1056  0.6386  0.0353  -1.7355   0.0000   0.0000   0.0000   0.7466
  -1.500   0.2870   0.00805   0.00219  -0.1042  0.6158  0.0372  -1.4025   0.0000   0.0000   0.0000   0.6146
  -1.000   0.3590   0.00793   0.00195  -0.1029  0.5890  0.0387  -1.0960   0.0000   0.0000   0.0000   0.5367
  -0.500   0.4296   0.00794   0.00183  -0.1015  0.5578  0.0409  -0.9340   0.0000   0.0000   0.0000   0.4853
   0.000   0.4986   0.00783   0.00178  -0.1001  0.5241  0.0935  -1.0067   0.0000   0.0000   0.0000   0.4490
   0.500   0.5648   0.00770   0.00187  -0.0985  0.4825  0.2216  -1.0788   0.0000   0.0000   0.0000   0.4219
   2.000   0.7453   0.00749   0.00295  -0.0902  0.3385  0.8668  -1.2955   0.0000   0.0000   0.0000   0.3669
   2.500   0.8351   0.00783   0.00344  -0.0924  0.3217  0.9942  -1.3969   0.0000   0.0000   0.0000   0.3561
   3.000   0.9084   0.00820   0.00379  -0.0914  0.3108  1.0000  -1.4874   0.0000   0.0000   0.0000   0.3455
   3.500   0.9698   0.00865   0.00420  -0.0879  0.2969  1.0000  -1.5815   0.0000   0.0000   0.0000   0.3350
   4.000   1.0344   0.00908   0.00464  -0.0847  0.2860  1.0000  -1.7570   0.0000   0.0000   0.0000   0.3257
   4.500   1.0992   0.00955   0.00513  -0.0814  0.2741  1.0000  -1.9472   0.0000   0.0000   0.0000   0.3172
   5.000   1.1594   0.01014   0.00572  -0.0769  0.2607  1.0000  -2.1565   0.0000   0.0000   0.0000   0.3089
   5.500   1.2231   0.01072   0.00634  -0.0729  0.2441  1.0000  -2.3856   0.0000   0.0000   0.0000   0.3015
   6.000   1.2772   0.01178   0.00730  -0.0675  0.2004  1.0000  -2.6064   0.0000   0.0000   0.0000   0.2941
   6.500   1.3072   0.01398   0.00935  -0.0598  0.1305  1.0000  -2.7840   0.0000   0.0000   0.0000   0.2863
   7.000   1.3435   0.01622   0.01160  -0.0533  0.0947  1.0000  -2.9861   0.0000   0.0000   0.0000   0.2795
   7.500   1.3872   0.01841   0.01391  -0.0478  0.0781  1.0000  -3.2203   0.0000   0.0000   0.0000   0.2735
   8.000   1.4268   0.02105   0.01668  -0.0424  0.0613  1.0000  -3.4471   0.0000   0.0000   0.0000   0.2679


