  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -5.000  -0.1417   0.01463   0.00859  -0.0930  0.8921  0.0398  -2.3881   0.0000   0.0000   0.0000  -0.4244
  -4.500  -0.0890   0.01289   0.00660  -0.0918  0.8768  0.0404  -2.2134   0.0000   0.0000   0.0000  -0.8070
  -4.000  -0.0373   0.01141   0.00496  -0.0904  0.8589  0.0438  -2.0585   0.0000   0.0000   0.0000  -2.2251
  -3.000   0.0722   0.01032   0.00362  -0.0887  0.8215  0.0499  -1.6280   0.0000   0.0000   0.0000   1.4954
  -2.500   0.1271   0.00981   0.00303  -0.0879  0.8024  0.0542  -1.4148   0.0000   0.0000   0.0000   0.9491
  -2.000   0.1828   0.00947   0.00262  -0.0872  0.7832  0.0651  -1.2053   0.0000   0.0000   0.0000   0.7308
  -1.500   0.2363   0.00880   0.00232  -0.0864  0.7628  0.1811  -1.0083   0.0000   0.0000   0.0000   0.6175
  -1.000   0.2906   0.00837   0.00221  -0.0859  0.7438  0.3022  -0.8034   0.0000   0.0000   0.0000   0.5458
  -0.500   0.3434   0.00781   0.00214  -0.0851  0.7251  0.4699  -0.7092   0.0000   0.0000   0.0000   0.4971
   0.000   0.3892   0.00696   0.00221  -0.0825  0.7062  0.7653  -0.7565   0.0000   0.0000   0.0000   0.4606
   0.500   0.4507   0.00678   0.00235  -0.0823  0.6852  0.9489  -0.8140   0.0000   0.0000   0.0000   0.4304
   1.000   0.5557   0.00696   0.00235  -0.0922  0.6606  1.0000  -0.8980   0.0000   0.0000   0.0000   0.4133
   1.500   0.6063   0.00711   0.00236  -0.0908  0.6363  1.0000  -0.9514   0.0000   0.0000   0.0000   0.3966
   2.000   0.6562   0.00730   0.00243  -0.0892  0.6092  1.0000  -1.0069   0.0000   0.0000   0.0000   0.3823
   2.500   0.7051   0.00757   0.00253  -0.0874  0.5784  1.0000  -1.0621   0.0000   0.0000   0.0000   0.3698
   3.000   0.7529   0.00791   0.00269  -0.0854  0.5413  1.0000  -1.1179   0.0000   0.0000   0.0000   0.3587
   3.500   0.8000   0.00833   0.00293  -0.0833  0.4996  1.0000  -1.2043   0.0000   0.0000   0.0000   0.3489
   4.000   0.8455   0.00890   0.00324  -0.0809  0.4434  1.0000  -1.3168   0.0000   0.0000   0.0000   0.3400
   4.500   0.8912   0.00956   0.00363  -0.0787  0.3932  1.0000  -1.4373   0.0000   0.0000   0.0000   0.3321
   5.000   0.9388   0.01018   0.00410  -0.0769  0.3632  1.0000  -1.5703   0.0000   0.0000   0.0000   0.3252
   5.500   0.9875   0.01076   0.00458  -0.0754  0.3413  1.0000  -1.7080   0.0000   0.0000   0.0000   0.3190
   6.000   1.0379   0.01125   0.00506  -0.0740  0.3254  1.0000  -1.8512   0.0000   0.0000   0.0000   0.3135
   6.500   1.0878   0.01176   0.00561  -0.0727  0.3095  1.0000  -2.0133   0.0000   0.0000   0.0000   0.3084
   7.000   1.1361   0.01233   0.00613  -0.0711  0.2862  1.0000  -2.1770   0.0000   0.0000   0.0000   0.3035
   7.500   1.1836   0.01294   0.00670  -0.0694  0.2622  1.0000  -2.4457   0.0000   0.0000   0.0000   0.2989
   8.000   1.2299   0.01360   0.00733  -0.0675  0.2290  1.0000  -2.8246   0.0000   0.0000   0.0000   0.2945
   8.500   1.2655   0.01489   0.00831  -0.0642  0.1690  1.0000  -3.1800   0.0000   0.0000   0.0000   0.2896
   9.500   1.3239   0.01788   0.01095  -0.0556  0.0970  1.0000  -3.9180   0.0000   0.0000   0.0000   0.2795
  10.000   1.3540   0.01935   0.01241  -0.0518  0.0785  1.0000  -4.3042   0.0000   0.0000   0.0000   0.2749
  10.500   1.3772   0.02133   0.01428  -0.0475  0.0514  1.0000  -4.6544   0.0000   0.0000   0.0000   0.2704
  11.000   1.3837   0.02457   0.01738  -0.0419  0.0214  1.0000  -4.9400   0.0000   0.0000   0.0000   0.2654
  11.500   1.4030   0.02716   0.02019  -0.0382  0.0186  1.0000  -5.3159   0.0000   0.0000   0.0000   0.2614
  12.000   1.4156   0.03047   0.02375  -0.0347  0.0170  1.0000  -5.6636   0.0000   0.0000   0.0000   0.2578
  12.500   1.4208   0.03467   0.02819  -0.0316  0.0156  1.0000  -5.9702   0.0000   0.0000   0.0000   0.2545
  13.000   1.4181   0.04002   0.03379  -0.0291  0.0144  1.0000  -6.2192   0.0000   0.0000   0.0000   0.2518
  13.500   1.4067   0.04669   0.04075  -0.0275  0.0136  1.0000  -6.3962   0.0000   0.0000   0.0000   0.2498
  14.000   1.3879   0.05481   0.04917  -0.0271  0.0130  1.0000  -6.5057   0.0000   0.0000   0.0000   0.2488
  14.500   1.3630   0.06431   0.05898  -0.0279  0.0125  1.0000  -6.5514   0.0000   0.0000   0.0000   0.2486
  15.000   1.3383   0.07424   0.06920  -0.0293  0.0120  1.0000  -6.5819   0.0000   0.0000   0.0000   0.2490
  15.500   1.3307   0.08256   0.07778  -0.0313  0.0117  1.0000  -6.7704   0.0000   0.0000   0.0000   0.2496
  16.000   1.3179   0.09178   0.08722  -0.0338  0.0114  1.0000  -6.9020   0.0000   0.0000   0.0000   0.2507
  16.500   1.3027   0.10163   0.09731  -0.0369  0.0111  1.0000  -6.9926   0.0000   0.0000   0.0000   0.2523
  17.000   1.2860   0.11194   0.10785  -0.0405  0.0108  1.0000  -7.0466   0.0000   0.0000   0.0000   0.2545
  17.500   1.2689   0.12258   0.11872  -0.0447  0.0105  1.0000  -7.0753   0.0000   0.0000   0.0000   0.2572
  18.000   1.2518   0.13362   0.12999  -0.0496  0.0103  1.0000  -7.0780   0.0000   0.0000   0.0000   0.2606
  18.500   1.2347   0.14504   0.14163  -0.0552  0.0101  1.0000  -7.0494   0.0000   0.0000   0.0000   0.2646
