  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -5.000  -0.1666   0.01346   0.00844  -0.0986  0.8232  0.0307  -2.8096   0.0000   0.0000   0.0000  -0.3591
  -4.500  -0.1086   0.01188   0.00655  -0.0971  0.8037  0.0306  -2.5636   0.0000   0.0000   0.0000  -0.6671
  -4.000  -0.0513   0.01034   0.00472  -0.0956  0.7842  0.0314  -2.3731   0.0000   0.0000   0.0000  -1.6535
  -3.500   0.0077   0.00938   0.00357  -0.0943  0.7652  0.0342  -2.1503   0.0000   0.0000   0.0000  12.7943
  -3.000   0.0686   0.00891   0.00296  -0.0934  0.7464  0.0375  -1.8861   0.0000   0.0000   0.0000   1.6311
  -2.500   0.1297   0.00860   0.00252  -0.0925  0.7254  0.0394  -1.6172   0.0000   0.0000   0.0000   0.9716
  -2.000   0.1909   0.00834   0.00212  -0.0918  0.7049  0.0408  -1.3595   0.0000   0.0000   0.0000   0.7348
  -1.500   0.2524   0.00813   0.00183  -0.0912  0.6862  0.0444  -1.1154   0.0000   0.0000   0.0000   0.6129
  -1.000   0.3132   0.00788   0.00165  -0.0906  0.6664  0.0720  -0.8845   0.0000   0.0000   0.0000   0.5395
  -0.500   0.3721   0.00747   0.00153  -0.0899  0.6441  0.1887  -0.7780   0.0000   0.0000   0.0000   0.4909
   0.000   0.4311   0.00724   0.00153  -0.0893  0.6194  0.2980  -0.8363   0.0000   0.0000   0.0000   0.4555
   0.500   0.4895   0.00691   0.00157  -0.0886  0.5939  0.4482  -0.8949   0.0000   0.0000   0.0000   0.4287
   1.000   0.5423   0.00630   0.00170  -0.0868  0.5653  0.7331  -0.9508   0.0000   0.0000   0.0000   0.4072
   1.500   0.5968   0.00609   0.00196  -0.0843  0.5338  0.9552  -1.0094   0.0000   0.0000   0.0000   0.3879
   2.500   0.7536   0.00703   0.00242  -0.0911  0.4284  1.0000  -1.1677   0.0000   0.0000   0.0000   0.3666
   3.000   0.8012   0.00758   0.00272  -0.0881  0.3798  1.0000  -1.2266   0.0000   0.0000   0.0000   0.3551
   3.500   0.8509   0.00810   0.00307  -0.0854  0.3447  1.0000  -1.3139   0.0000   0.0000   0.0000   0.3450
   4.000   0.9047   0.00852   0.00340  -0.0834  0.3262  1.0000  -1.4481   0.0000   0.0000   0.0000   0.3363
   4.500   0.9600   0.00892   0.00375  -0.0816  0.3101  1.0000  -1.5935   0.0000   0.0000   0.0000   0.3286
   5.000   1.0158   0.00935   0.00416  -0.0798  0.2974  1.0000  -1.7546   0.0000   0.0000   0.0000   0.3216
   5.500   1.0721   0.00978   0.00457  -0.0781  0.2834  1.0000  -1.9218   0.0000   0.0000   0.0000   0.3153
   6.000   1.1289   0.01021   0.00499  -0.0763  0.2666  1.0000  -2.0960   0.0000   0.0000   0.0000   0.3095
   6.500   1.1826   0.01080   0.00552  -0.0740  0.2382  1.0000  -2.2887   0.0000   0.0000   0.0000   0.3038
   7.000   1.2292   0.01177   0.00627  -0.0707  0.1855  1.0000  -2.4731   0.0000   0.0000   0.0000   0.2981
   8.000   1.2955   0.01476   0.00886  -0.0600  0.0907  1.0000  -3.0525   0.0000   0.0000   0.0000   0.2855
   8.500   1.3351   0.01600   0.01013  -0.0557  0.0736  1.0000  -3.4831   0.0000   0.0000   0.0000   0.2802
   9.000   1.3667   0.01776   0.01184  -0.0507  0.0512  1.0000  -3.9044   0.0000   0.0000   0.0000   0.2748
   9.500   1.3792   0.02078   0.01479  -0.0444  0.0178  1.0000  -4.2539   0.0000   0.0000   0.0000   0.2690
  10.000   1.4051   0.02329   0.01750  -0.0399  0.0142  1.0000  -4.6766   0.0000   0.0000   0.0000   0.2644
  10.500   1.4243   0.02652   0.02101  -0.0355  0.0123  1.0000  -5.0499   0.0000   0.0000   0.0000   0.2600
  11.000   1.4387   0.03041   0.02516  -0.0317  0.0115  1.0000  -5.4328   0.0000   0.0000   0.0000   0.2562
  11.500   1.4439   0.03539   0.03040  -0.0286  0.0107  1.0000  -5.7988   0.0000   0.0000   0.0000   0.2529
  12.000   1.4396   0.04165   0.03697  -0.0264  0.0101  1.0000  -6.1079   0.0000   0.0000   0.0000   0.2504
  12.500   1.4272   0.04927   0.04487  -0.0255  0.0096  1.0000  -6.3549   0.0000   0.0000   0.0000   0.2489
  13.000   1.4071   0.05830   0.05417  -0.0260  0.0092  1.0000  -6.5347   0.0000   0.0000   0.0000   0.2485
  13.500   1.3798   0.06877   0.06490  -0.0279  0.0088  1.0000  -6.6387   0.0000   0.0000   0.0000   0.2492
  14.000   1.3470   0.08038   0.07675  -0.0309  0.0086  1.0000  -6.6678   0.0000   0.0000   0.0000   0.2510
  14.500   1.3113   0.09283   0.08943  -0.0348  0.0084  1.0000  -6.6353   0.0000   0.0000   0.0000   0.2538
  15.000   1.2748   0.10574   0.10254  -0.0394  0.0082  1.0000  -6.5528   0.0000   0.0000   0.0000   0.2573
  15.500   1.2477   0.11776   0.11475  -0.0441  0.0080  1.0000  -6.5312   0.0000   0.0000   0.0000   0.2608
  16.000   1.2274   0.12925   0.12641  -0.0489  0.0079  1.0000  -6.5528   0.0000   0.0000   0.0000   0.2645
  16.500   1.2096   0.14087   0.13821  -0.0542  0.0078  1.0000  -6.5593   0.0000   0.0000   0.0000   0.2687
  17.000   1.1931   0.15270   0.15021  -0.0602  0.0077  1.0000  -6.5353   0.0000   0.0000   0.0000   0.2735
  17.500   1.1776   0.16498   0.16265  -0.0669  0.0076  1.0000  -6.4690   0.0000   0.0000   0.0000   0.2790
  18.000   1.1626   0.17794   0.17576  -0.0745  0.0074  1.0000  -6.3425   0.0000   0.0000   0.0000   0.2856
  18.500   1.1486   0.19149   0.18945  -0.0827  0.0073  1.0000  -6.1523   0.0000   0.0000   0.0000   0.2930
  19.000   1.1357   0.20558   0.20366  -0.0916  0.0072  1.0000  -5.8857   0.0000   0.0000   0.0000   0.3011
  19.500   1.1245   0.22034   0.21853  -0.1009  0.0070  1.0000  -5.5281   0.0000   0.0000   0.0000   0.3097
  20.000   1.1151   0.23620   0.23447  -0.1107  0.0068  1.0000  -5.0201   0.0000   0.0000   0.0000   0.3189


